Date,Open,High,Low,Close,Volume,Log_Return,Hist_Volatility,True_Range,ATR,Weighted_Close,Momentum,MA7,MA30,EMA12,EMA26,MACD,Signal_Line,MACD_Histogram,RSI,Typical_Price,Money_Flow,Money_Flow_Positive,Money_Flow_Negative,Money_Flow_Pos_14,Money_Flow_Neg_14,Money_Flow_Index,Rolling_Mean,Bollinger_High,Bollinger_Low,Pct_Change_Close,Pct_Change_Volume
2021-02-08,38886.828125,46203.9296875,38076.32421875,46196.46484375,101467222687,0.17182056188812328,0.9867448049748361,8127.60546875,3043.3819754464284,44168.2958984375,9270.3984375,38916.953125,35535.72154947917,37862.29990661926,35723.183025273,2139.1168813462573,1221.262430286293,917.8544510599643,80.97312969414142,43492.239583333336,4413036758958439.5,4413036758958439.5,0.0,2.5114235929238948e+16,1.0363294319975794e+16,70.78913259412928,35011.36181640625,42397.870106314425,27624.853526498075,18.746473766529938,54.91027403148361
2021-02-09,46184.9921875,48003.72265625,45166.9609375,46481.10546875,91809846886,0.0061426193854515,0.9822761133217769,2836.76171875,3119.9874441964284,46533.2236328125,8336.796875,40484.212611607145,35806.543684895834,39188.26999310091,36520.06616923426,2668.20382386665,1510.6507090023645,1157.5531148642856,81.04206630204202,46550.596354166664,4273803123728031.5,4273803123728031.5,0.0,2.938803905296698e+16,8427193910565338.0,77.71481688690844,35558.02958984375,44554.55279526353,26561.506384423967,0.6161523959955284,-9.517729514279205
2021-02-10,46469.76171875,47145.56640625,43881.15234375,44918.18359375,87301089896,-0.03420320342962812,0.9912966680325183,3264.4140625,3124.3948102678573,45215.771484375,5652.171875,41547.94029017857,36118.26126302083,40069.79516243154,37142.148941420615,2927.646221010924,1794.0498114040765,1133.5964096068474,83.17414173857797,45314.967447916664,3956046046804886.5,0.0,3956046046804886.5,2.938803905296698e+16,1.0456632556504002e+16,73.75650963071688,36262.65380859375,45884.34441312785,26640.96320405965,-3.362488605290981,-4.910973215758119
2021-02-11,44898.7109375,48463.46875,44187.76171875,47909.33203125,81388911810,0.06446761605839371,0.8338174687507003,4275.70703125,3155.8663504464284,47117.4736328125,9005.890625,43116.978236607145,36584.4736328125,41275.87775763438,37939.718059185754,3336.159698448624,2102.4717888129862,1233.6879096356379,83.14139986899286,46853.520833333336,3813357075092164.5,3813357075092164.5,0.0,3.071847513584606e+16,1.0456632556504002e+16,74.60448037043813,37007.83232421875,47804.24854305126,26211.416105386237,6.65910372634968,-6.772169846955012
2021-02-12,47877.03515625,48745.734375,46424.9765625,47504.8515625,76555041196,-0.008478464657924508,0.8212353159698924,2320.7578125,2868.674246651786,47545.103515625,1308.38671875,44454.19866071428,36924.0900390625,42234.1814199214,38648.24646683866,3585.9349530827385,2399.1644216669365,1186.770531415802,80.89427628406379,47558.520833333336,3640844521616658.0,3640844521616658.0,0.0,3.024136194346188e+16,1.0456632556504002e+16,74.306762077643,37779.6927734375,49273.75469261403,26285.63085426097,-0.8442623839676311,-5.9392250203375685
2021-02-13,47491.203125,48047.74609375,46392.28125,47105.515625,70250456155,-0.008441745251820123,0.8097459205096048,1655.46484375,2851.5989118303573,47162.7646484375,624.41015625,45574.12779017857,37188.029622395836,42983.61745147195,39274.71084892468,3708.906602547271,2661.1128578430034,1047.7937447042677,79.58012958310019,47181.84765625,3314546320087280.0,0.0,3314546320087280.0,3.024136194346188e+16,1.155539220822066e+16,72.3533742206738,38520.499609375,50427.06977523335,26613.929443516652,-0.8406213773231364,-8.235362351721154
2021-02-14,47114.5078125,49487.640625,47114.5078125,48717.2890625,71248675228,0.033643879906238475,0.8102947506150938,2382.125,2877.5966796875,48509.181640625,3799.10546875,46976.10602678572,37584.427018229166,43865.7207762455,39974.161086967295,3891.559689278205,2907.202224130044,984.3574651481608,85.21534669177547,48439.8125,3451272468917715.0,3451272468917715.0,0.0,3.369263441237959e+16,9802660033159364.0,77.46271140793539,39338.04443359375,51702.035896931375,26974.052970256125,3.421623595697554,1.4209431904577796
2021-02-15,48696.53515625,48875.5703125,46347.4765625,47945.05859375,77069903166,-0.015978235928812496,0.8176689766958564,2528.09375,2897.17578125,47778.291015625,35.7265625,47225.90513392857,37976.6576171875,44493.31120970773,40564.59793932157,3928.7132703861644,3111.5044333812684,817.2088370048959,82.01323781369504,47722.701822916664,3677984008312079.0,0.0,3677984008312079.0,3.1634500777229132e+16,1.3480644041471442e+16,70.11947075500994,40106.8048828125,52610.082198948425,27603.52756667658,-1.585126109458379,8.170296387086108
2021-02-16,47944.45703125,50341.1015625,47201.3046875,49199.87109375,77049582886,0.0258352607407487,0.816725697719277,3139.796875,2949.4709821428573,48985.537109375,1695.01953125,47614.30022321428,38423.6107421875,45217.397345714235,41204.24780261257,4013.1495431016665,3291.8334553253485,721.316087776318,81.42016555837174,48914.092447916664,3768810420359221.5,3768810420359221.5,0.0,3.319738956373547e+16,1.3480644041471444e+16,71.11994015110422,41045.17109375,53306.0090019942,28784.333185505802,2.6171883752032166,-0.026366038057989982
2021-02-17,49207.27734375,52533.9140625,49072.37890625,52149.0078125,80820545404,0.058214152169521576,0.7614067072665951,3461.53515625,3051.2804129464284,51476.0771484375,5043.4921875,48647.275111607145,38940.908528645836,46283.79895598897,42014.97076630793,4268.828189681037,3487.2324021964864,781.5957874845503,82.22573835138789,51251.766927083336,4142195755965564.5,4142195755965564.5,0.0,3.5088722631039652e+16,1.3480644041471444e+16,72.2445546132659,41979.3166015625,54648.873762588904,29309.7594405361,5.994196027730325,4.894202378200263
2021-02-18,52140.97265625,52474.10546875,51015.765625,51679.796875,52054723579,-0.009038226589304248,0.7264731230642584,1458.33984375,2992.970703125,51712.3662109375,2962.5078125,49185.91294642857,39461.2416015625,47113.952481990666,42730.883811396234,4383.068670594432,3666.399655876076,716.6690147183558,82.50403314710776,51723.22265625,2692438057986164.0,2692438057986164.0,0.0,3.5214974975563264e+16,1.3480644041471444e+16,72.31651570800314,42847.487109375,55684.632194119375,30010.342024630623,-0.8997504596578998,-35.59221443162435
2021-02-19,51675.98046875,56113.65234375,50937.27734375,55888.1328125,63495496918,0.07828513543693166,0.7534025029866739,5176.375,3250.772879464286,54706.798828125,7943.07421875,50383.52455357143,40139.25436197917,48463.826378992104,43705.49484851503,4758.331530477073,3884.7860307962756,873.5454996807975,84.54078303165277,54313.020833333336,3448632246930186.5,3448632246930186.5,0.0,3.645584739784029e+16,1.3480644041471444e+16,73.00442291214114,43928.417578125,57351.66655486738,30505.168601382626,8.14309690047519,21.97835768282794
2021-02-20,55887.3359375,57505.2265625,54626.55859375,56099.51953125,68145460026,0.0037751835203801024,0.7514959629240394,2878.66796875,3262.9520089285716,56082.7060546875,6899.6484375,51668.38225446428,40981.7150390625,49638.548402416396,44623.57075093985,5014.977651476547,4110.824354932331,904.1532965442166,83.97275984713679,56077.1015625,3821399882901286.0,3821399882901286.0,0.0,3.746579031245543e+16,1.3480644041471444e+16,73.53957305859545,45077.6755859375,58538.32506387513,31617.026107999867,0.37823185014820293,7.3232958771944245
